uid,title,abstract,year,venue,authors,doi,arxiv_id,url,source,query,query_role,family,advisor_seed,citation_count,matched_terms,retrieved_at,relevance_score,hostile_score
arxiv:2509.23075v3,In-Hand Manipulation of Articulated Tools with Dexterous Robot Hands with Sim-to-Real Transfer,"Reinforcement learning (RL) and sim-to-real transfer have advanced rigid-object manipulation. However, policies remain brittle for articulated mechanisms due to contact-rich dynamics that require both stable grasping and simultaneous free in-hand articulation. Furthermore, articulated objects and robot hands exhibit under-modeled joint phenomena such as friction, stiction, and backlash in real life that can increase the sim-to-real gap, and robot hands still fall short of idealized tactile sensing, both in terms of coverage, sensitivity, and specificity. In this paper, we present an original approach to learning dexterous in-hand manipulation of articulated tools that has reduced articulation and kinematic redundancy relative to the human hand. Our approach augments a simulation-trained base policy with a sensor-driven refinement learned from hardware demonstrations. This refinement cond",2025,arXiv,Soofiyan Atar; Daniel Huang; Florian Richter; Michael Yip,,2509.23075v3,http://arxiv.org/abs/2509.23075v3,arxiv,sim to real robot manipulation,concept,sim2real,,,robot manipulation; robot hand; proprioception; sim to real transfer; generalization,2026-06-12T14:45:03Z,29.550,31.550
arxiv:2307.15320v1,Robust Visual Sim-to-Real Transfer for Robotic Manipulation,"Learning visuomotor policies in simulation is much safer and cheaper than in the real world. However, due to discrepancies between the simulated and real data, simulator-trained policies often fail when transferred to real robots. One common approach to bridge the visual sim-to-real domain gap is domain randomization (DR). While previous work mainly evaluates DR for disembodied tasks, such as pose estimation and object detection, here we systematically explore visual domain randomization methods and benchmark them on a rich set of challenging robotic manipulation tasks. In particular, we propose an off-line proxy task of cube localization to select DR parameters for texture randomization, lighting randomization, variations of object colors and camera parameters. Notably, we demonstrate that DR parameters have similar impact on our off-line proxy task and on-line policies. We, hence, use ",2023,arXiv,Ricardo Garcia; Robin Strudel; Shizhe Chen; Etienne Arlaud; Ivan Laptev; Cordelia Schmid,,2307.15320v1,http://arxiv.org/abs/2307.15320v1,arxiv,sim to real robot manipulation,concept,sim2real,,,robot manipulation; sim to real transfer; domain randomization; benchmark; robustness,2026-06-12T14:45:03Z,28.800,32.800
doi:10.1109/iros40897.2019.8967695,Sim-to-(Multi)-Real: Transfer of Low-Level Robust Control Policies to Multiple Quadrotors,,2019,2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),Artem Molchanov; Tao Chen; Wolfgang Hönig; James A. Preiss; Nora Ayanian; Gaurav S. Sukhatme,10.1109/iros40897.2019.8967695,,https://doi.org/10.1109/iros40897.2019.8967695,crossref,sim to real robot manipulation,concept,sim2real,,87,robot manipulation,2026-06-12T15:07:36Z,28.639,29.639
arxiv:2307.06423v1,Bi-Touch: Bimanual Tactile Manipulation with Sim-to-Real Deep Reinforcement Learning,"Bimanual manipulation with tactile feedback will be key to human-level robot dexterity. However, this topic is less explored than single-arm settings, partly due to the availability of suitable hardware along with the complexity of designing effective controllers for tasks with relatively large state-action spaces. Here we introduce a dual-arm tactile robotic system (Bi-Touch) based on the Tactile Gym 2.0 setup that integrates two affordable industrial-level robot arms with low-cost high-resolution tactile sensors (TacTips). We present a suite of bimanual manipulation tasks tailored towards tactile feedback: bi-pushing, bi-reorienting and bi-gathering. To learn effective policies, we introduce appropriate reward functions for these tasks and propose a novel goal-update mechanism with deep reinforcement learning. We also apply these policies to real-world settings with a tactile sim-to-re",2023,arXiv,Yijiong Lin; Alex Church; Max Yang; Haoran Li; John Lloyd; Dandan Zhang; Nathan F. Lepora,,2307.06423v1,http://arxiv.org/abs/2307.06423v1,arxiv,sim to real robot manipulation,concept,sim2real,,,robot manipulation; bimanual manipulation; robustness,2026-06-12T14:45:03Z,28.500,31.500
doi:10.1109/cvpr52734.2025.01610,Sim-to-Real Causal Transfer: A Metric Learning Approach to Causally-Aware Interaction Representations,,2025,2025 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),Ahmad Rahimi; Po-Chien Luan; Yuejiang Liu; Frano Rajic; Alexandre Alahi,10.1109/cvpr52734.2025.01610,,https://doi.org/10.1109/cvpr52734.2025.01610,crossref,sim to real robot manipulation,concept,sim2real,,4,robot manipulation,2026-06-12T15:07:36Z,28.405,30.405
doi:10.2514/6.2025-1343,Improving Sim-to-Real Transfer in Vision-Based Robot Navigation via Instance-Level GAN-Based Data Augmentation,,2025,AIAA SCITECH 2025 Forum,Ignacio G. Lopez-Francos; Rory Lipkis; Pavlo G. Vlastos; Adrian Agogino,10.2514/6.2025-1343,,https://doi.org/10.2514/6.2025-1343,crossref,sim to real robot manipulation,concept,sim2real,,1,robot manipulation; sim to real transfer,2026-06-12T14:45:03Z,27.947,28.947
doi:10.1109/lra.2022.3227873,Sim-to-Real Transfer for Visual Reinforcement Learning of Deformable Object Manipulation for Robot-Assisted Surgery,,2023,IEEE Robotics and Automation Letters,Paul Maria Scheikl; Eleonora Tagliabue; Balazs Gyenes; Martin Wagner; Diego Dall'Alba; Paolo Fiorini; Franziska Mathis-Ullrich,10.1109/lra.2022.3227873,,https://doi.org/10.1109/lra.2022.3227873,crossref,sim to real robot manipulation,concept,sim2real,,68,robot manipulation; deformable object manipulation; sim to real transfer,2026-06-12T14:45:03Z,27.317,28.317
arxiv:2605.05241v1,DexSim2Real: Foundation Model-Guided Sim-to-Real Transfer for Generalizable Dexterous Manipulation,"Sim-to-real transfer remains a critical bottleneck for deploying dexterous manipulation policies learned in simulation to real-world robots. Existing approaches rely on manually designed domain randomization or task-specific adaptation, limiting their generalizability across diverse manipulation scenarios. We present DexSim2Real, an integrated framework that leverages vision-language foundation models to bridge the sim-to-real gap for dexterous manipulation. Our system combines three components: (1) Foundation Model-Guided Domain Randomization (FM-DR), which uses a vision-language model as a visual realism critic to optimize simulation parameters via closed-loop CMA-ES, complementing text-based approaches like DrEureka with direct visual feedback; (2) a Tactile-Visual Cross-Attention Policy (TVCAP) that adapts cross-attention visuo-tactile fusion to zero-shot sim-to-real RL; and (3) a Pr",2026,arXiv,Zijian Zeng; Fei Ding; Huiming Yang; Xianwei Li; Yuhao Liao,,2605.05241v1,http://arxiv.org/abs/2605.05241v1,arxiv,sim to real robot manipulation,concept,sim2real,,,robot manipulation; dexterous manipulation; sim to real transfer; domain randomization,2026-06-12T14:45:03Z,27.200,29.200
doi:10.1109/humanoids57100.2023.10375183,Task-Level Control and Poincaré Map-Based Sim-to-Real Transfer for Effective Command Following of Quadrupedal Trot Gait,,2023,2023 IEEE-RAS 22nd International Conference on Humanoid Robots (Humanoids),Pranav A. Bhounsule; Daniel Torres; Ernesto Hernandez Hinojosa; Adel Alaeddini,10.1109/humanoids57100.2023.10375183,,https://doi.org/10.1109/humanoids57100.2023.10375183,crossref,sim to real robot manipulation,concept,sim2real,,,robot manipulation; sim to real transfer,2026-06-12T15:07:36Z,27.200,28.200
doi:10.1017/s0263574722001230,Zero-shot sim-to-real transfer of reinforcement learning framework for robotics manipulation with demonstration and force feedback,"Abstract In the field of robot reinforcement learning (RL), the reality gap has always been a problem that restricts the robustness and generalization of algorithms. We propose Simulation Twin (SimTwin) : a deep RL framework that can help directly transfer the model from simulation to reality without any real-world training. SimTwin consists of a RL module and an adaptive correct module. We train the policy using the soft actor-critic algorithm only in a simulator with demonstration and domain randomization. In the adaptive correct module, we design and train a neural network to simulate the human error correction process using force feedback. Subsequently, we combine the above two modules through digital twin to control real-world robots, correct simulator parameters by comparing the difference between simulator and reality automatically, and then generalize the correct action through t",2023,Robotica,Yuanpei Chen; Chao Zeng; Zhiping Wang; Peng Lu; Chenguang Yang,10.1017/s0263574722001230,,https://doi.org/10.1017/s0263574722001230,crossref,sim to real robot manipulation,concept,sim2real,,10,robot manipulation; sim to real transfer; domain randomization; generalization; robustness,2026-06-12T14:45:03Z,27.099,31.099
